,Date,Hour.CST.,Fargo,Fargo.1,Fargo.2,Fargo.3,Fargo.4,Fargo.5,Fargo.6,Fargo.7,Fargo.8,Fargo.9,Fargo.10,Fargo.11,Fargo.12,Fargo.13,Fargo.14,Fargo.15,Fargo.16,Fargo.17,Fargo.18
2245,3/28/2022,800,23,54,32,32,9.9,17.4,140,13,10,M,990,9,12,23,53,12,21.4,135,12
2246,3/28/2022,900,26,47,32,32,12.7,25.4,148,13,27,M,989,9,14,26,47,15.8,27.4,143,12
2247,3/28/2022,1000,29,44,32,32,14.5,25.2,154,15,35,M,989,9,17,28,44,17.4,28.6,149,13
2248,3/28/2022,1100,30,47,32,32,15.1,26.3,161,12,29,M,988,12,18,29,47,17.8,30.1,156,12
2249,3/28/2022,1200,31,44,32,32,16.2,28.5,156,15,40,M,987,12,19,31,44,19.4,30.1,151,13
2250,3/28/2022,1300,33,44,32,32,15.1,27.5,146,14,44,M,986,13,22,32,43,18.6,30.8,142,12
2251,3/28/2022,1400,35,42,32,32,16.5,30.5,150,15,50,M,985,14,24,34,42,19.9,33.1,144,14
2252,3/28/2022,1500,37,40,32,32,14.9,27,149,18,53,M,984,15,28,36,39,17.6,29,143,15
2253,3/28/2022,1600,39,37,32,32,14.9,29.1,147,16,42,M,983,14,29,38,36,18.1,31,142,14
2254,3/28/2022,1700,39,37,32,32,14.8,27.4,151,14,30,M,983,14,30,39,35,18,30,146,13
2255,3/28/2022,1800,38,39,32,32,14.5,25.2,148,13,17,M,982,15,28,38,38,17.8,31.6,144,11
2256,3/28/2022,1900,36,45,32,32,11.7,22.6,145,13,4,M,982,17,27,37,43,14.3,24.4,141,11
2257,3/28/2022,2000,34,51,32,32,9.9,18,149,14,0,M,982,18,26,35,49,12.5,21.1,144,12
2258,3/28/2022,2100,33,52,32,32,10.9,21,145,13,0,M,982,18,24,34,51,13.3,24.1,140,12
2259,3/28/2022,2200,33,53,32,32,10.7,21,139,12,0,M,982,18,24,34,52,13,23.4,134,11
2260,3/28/2022,2300,33,55,32,32,12.9,22.6,143,13,0,M,981,18,22,33,53,15.9,26,139,11
2261,3/28/2022,2400,33,55,32,32,13.1,22.1,144,13,0,M,980,18,23,33,54,16.1,25.1,139,11
2262,Date,Hour(CST),Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo
2263,Date,Hour(CST),AvgAirTemp(°F),AvgRelHum(%),AvgBareSoilTemp(°F),AvgTurfSoilTemp(°F),AvgWindSpd(mph),MaxWindSpd(mph),AvgWindDir(deg),WindDirStD(deg),TotalSolarRad(Lys),TotalRainfall(inch),StnBaroPres(mb),AvgDewPoint(°F),AvgWindChill(°F),9 mAvgAirTemp(°F),9 mAvgRelHum(%),10 mAvgWindSpd(mph),10 mMaxWindSpd(mph),10 mAvgWindDir(deg),10 mWindDirStD(deg)
2264,3/29/2022,100,33,55,32,32,14.2,24.6,145,12,0,M,980,18,22,34,53,17.6,26.6,141,10
2265,3/29/2022,200,33,56,32,32,12.8,23,144,12,0,M,979,19,23,34,55,15.7,26.3,139,11
2266,3/29/2022,300,33,56,32,32,13.8,25.6,147,13,0,M,978,19,22,34,55,17,28.1,142,11
2267,3/29/2022,400,33,56,32,32,14.7,25.5,146,13,0,M,977,19,22,34,55,17.9,30.1,141,11
2268,3/29/2022,500,33,56,32,32,14.2,24.1,145,12,0,M,976,19,23,34,55,17.7,29.9,141,10
2269,3/29/2022,600,33,57,32,32,13.3,24.4,147,12,0,M,976,19,23,34,56,16.5,28.7,142,11
2270,3/29/2022,700,34,56,32,32,13.5,25.9,145,13,2,M,975,20,23,34,55,16.8,29.5,140,11
2271,3/29/2022,800,35,54,32,32,14,28.1,142,13,11,M,975,20,25,35,54,17.1,29.6,137,11
2272,3/29/2022,900,37,51,32,32,16.2,29.6,147,13,25,M,974,21,27,37,51,20,32.5,143,11
2273,3/29/2022,1000,39,50,32,32,16.9,30.5,151,14,35,M,974,22,30,39,50,20.5,33.3,146,12
2274,3/29/2022,1100,40,52,32,32,14.8,27.4,153,13,18,M,973,24,31,40,51,17.9,32.5,149,12
2275,3/29/2022,1200,42,52,32,32,14.5,26.3,154,15,22,M,973,25,33,41,52,17.4,29.4,149,13
2276,3/29/2022,1300,43,52,32,32,13.6,23.6,156,15,27,M,972,26,35,42,52,16.2,26.9,150,13
2277,3/29/2022,1400,43,52,32,32,12.6,22.6,156,14,19,M,972,26,36,43,52,15.2,24.9,151,12
2278,3/29/2022,1500,43,52,32,32,11.8,19.6,150,15,14,M,971,26,36,43,52,14.2,23.4,145,13
2279,3/29/2022,1600,43,54,32,32,10.4,18.3,150,16,13,M,971,28,37,43,53,12.6,20.8,145,13
2280,3/29/2022,1700,43,55,32,32,9.4,17.4,163,14,10,M,971,27,37,43,54,11.2,18.5,158,13
2281,3/29/2022,1800,42,56,32,32,6.8,13.2,163,13,5,M,971,28,37,43,56,8.2,14.4,157,12
2282,3/29/2022,1900,42,55,32,32,5.1,10,155,13,1,M,971,27,38,42,54,6.3,11.2,150,13
2283,3/29/2022,2000,41,56,32,32,2.8,7.3,153,18,0,M,972,26,41,42,54,3.8,8.1,144,14
2284,3/29/2022,2100,40,58,32,32,4.1,13.1,162,23,0,M,972,26,36,41,55,5.3,14.3,157,22
2285,3/29/2022,2200,38,63,32,32,1.7,6.3,201,8,0,M,971,27,38,39,60,2.3,7.5,195,9
2286,3/29/2022,2300,37,66,32,32,1.4,3.9,1,9,0,M,971,27,37,38,63,2.2,5.2,350,8
2287,3/29/2022,2400,36,73,32,32,2.5,10.6,158,37,0,M,972,28,36,37,71,3.2,10.7,150,47
2288,Date,Hour(CST),Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo
2289,Date,Hour(CST),AvgAirTemp(°F),AvgRelHum(%),AvgBareSoilTemp(°F),AvgTurfSoilTemp(°F),AvgWindSpd(mph),MaxWindSpd(mph),AvgWindDir(deg),WindDirStD(deg),TotalSolarRad(Lys),TotalRainfall(inch),StnBaroPres(mb),AvgDewPoint(°F),AvgWindChill(°F),9 mAvgAirTemp(°F),9 mAvgRelHum(%),10 mAvgWindSpd(mph),10 mMaxWindSpd(mph),10 mAvgWindDir(deg),10 mWindDirStD(deg)
2290,3/30/2022,100,33,93,32,32,3.6,6.7,197,8,0,M,971,31,29,34,93,4.5,7.7,193,7
2291,3/30/2022,200,32,96,32,32,2.3,4.5,210,17,0,M,971,31,32,33,98,3.2,5.3,207,16
2292,3/30/2022,300,32,98,32,32,0.9,8.3,322,3,0,M,970,31,32,32,99,0,1.2,190,1
2293,3/30/2022,400,32,98,32,32,5.2,9.3,343,16,0,M,970,31,26,32,99,0,0,0,0
2294,3/30/2022,500,32,99,32,32,6.3,10.8,343,13,0,M,970,31,25,32,99,0,0,0,0
2295,3/30/2022,600,32,99,32,32,7.8,12.4,349,18,0,M,971,31,24,32,100,0,0,0,0
2296,3/30/2022,700,32,99,32,32,8.2,13.9,7,16,0,M,971,31,23,32,100,2.1,15.3,4,6
2297,3/30/2022,800,32,99,32,32,13.6,24.3,357,24,5,M,972,32,21,32,100,16,28.1,351,19
2298,3/30/2022,900,31,99,32,32,18.2,27.5,350,24,7,M,972,31,19,32,100,22.1,32.3,343,13
2299,3/30/2022,1000,30,97,32,32,20.8,32.3,352,25,11,M,973,30,17,31,99,24.9,37.2,344,16
2300,3/30/2022,1100,29,95,32,32,21.9,33.7,351,24,15,M,973,28,15,29,97,26.5,39.3,344,17
2301,3/30/2022,1200,28,94,32,32,21.8,33.8,351,24,20,M,973,27,14,29,95,26.4,38.9,343,15
2302,3/30/2022,1300,28,92,32,32,20.1,31.1,350,23,21,M,974,26,14,28,92,24.3,35.5,343,13
2303,3/30/2022,1400,28,92,32,32,19.5,31.5,348,21,17,M,974,26,14,28,91,23.5,34.7,340,11
2304,3/30/2022,1500,28,90,32,32,20,29.1,349,20,18,M,974,25,13,28,90,24,36.3,342,11
2305,3/30/2022,1600,27,87,32,32,17.9,29,348,21,14,M,974,24,14,28,87,21.7,32.8,341,13
2306,3/30/2022,1700,27,85,32,32,17.7,27.1,349,18,9,M,975,23,13,27,85,21.3,29.9,342,14
2307,3/30/2022,1800,27,85,32,32,14.9,25.2,2,22,3,M,975,23,14,27,85,17.7,30.2,357,21
2308,3/30/2022,1900,26,83,32,32,15.8,26.7,4,25,1,M,975,22,13,27,83,19,33.1,358,22
2309,3/30/2022,2000,27,83,32,32,15.8,29.4,359,24,0,M,975,22,13,27,83,18.5,32.1,354,24
2310,3/30/2022,2100,27,81,32,32,14.6,27.7,6,21,0,M,975,22,14,27,81,17.6,29.7,1,23
2311,3/30/2022,2200,26,81,32,32,14.2,23.3,15,16,0,M,976,21,13,26,81,17,29,8,17
2312,3/30/2022,2300,25,81,32,32,12.8,22.4,12,18,0,M,976,20,13,26,81,15.1,24.9,6,19
2313,3/30/2022,2400,26,83,32,32,11.7,19.3,349,15,0,M,975,21,14,26,82,14,21,342,13
2314,Date,Hour(CST),Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo
2315,Date,Hour(CST),AvgAirTemp(°F),AvgRelHum(%),AvgBareSoilTemp(°F),AvgTurfSoilTemp(°F),AvgWindSpd(mph),MaxWindSpd(mph),AvgWindDir(deg),WindDirStD(deg),TotalSolarRad(Lys),TotalRainfall(inch),StnBaroPres(mb),AvgDewPoint(°F),AvgWindChill(°F),9 mAvgAirTemp(°F),9 mAvgRelHum(%),10 mAvgWindSpd(mph),10 mMaxWindSpd(mph),10 mAvgWindDir(deg),10 mWindDirStD(deg)
2316,3/31/2022,100,26,84,32,32,11.3,17.8,345,14,0,M,975,22,15,26,84,13.5,20.2,338,8
2317,3/31/2022,200,27,83,32,32,10.7,16.3,341,13,0,M,975,22,16,27,83,12.4,18.9,335,9
2318,3/31/2022,300,26,84,32,32,10,15.7,344,14,0,M,975,22,15,26,84,11.9,17.3,337,10
2319,3/31/2022,400,25,85,32,32,10.5,15.9,339,13,0,M,975,21,13,25,85,12.2,17.8,332,10
2320,3/31/2022,500,25,85,32,32,11.4,17.7,334,9,0,M,975,21,13,25,85,12.9,19,328,9
2321,3/31/2022,600,26,82,32,32,12.8,21.4,344,18,0,M,975,21,13,26,81,15,25,338,10
2322,3/31/2022,700,25,82,32,32,13.1,23.5,354,20,1,M,976,20,13,25,82,15.3,26.3,347,17
2323,3/31/2022,800,25,81,32,32,12.2,20,357,22,5,M,977,20,13,26,81,14.5,22.6,351,21
2324,3/31/2022,900,25,81,32,32,11.1,18.5,10,18,11,M,977,20,14,26,80,13.3,21,4,18
2325,3/31/2022,1000,25,81,32,32,10.3,16.7,14,14,19,M,977,20,14,26,80,12.2,18.8,8,16
2326,3/31/2022,1100,26,79,32,32,9.5,17.9,11,16,27,M,977,21,16,26,79,11.4,19.3,6,17
2327,3/31/2022,1200,27,78,32,32,9.2,15.6,6,17,36,M,977,21,17,27,78,10.8,17.3,1,18
2328,3/31/2022,1300,28,77,32,32,8.1,13.8,5,19,35,M,977,21,19,28,76,9.4,16.3,359,18
2329,3/31/2022,1400,29,76,32,32,7.7,13.3,346,17,39,M,977,22,20,28,75,8.8,15.3,340,15
2330,3/31/2022,1500,30,73,32,32,6.7,11.9,344,17,54,M,977,22,22,29,72,7.7,12.9,337,13
2331,3/31/2022,1600,31,71,32,32,6.1,11.8,340,19,48,M,977,23,25,31,71,6.9,12.2,333,15
2332,3/31/2022,1700,32,70,32,32,5.4,9.8,342,20,34,M,977,24,26,32,70,6.1,10.6,334,16
2333,3/31/2022,1800,33,70,32,32,3.9,7.1,348,18,19,M,977,24,29,33,69,4.5,8,341,17
2334,3/31/2022,1900,32,74,32,32,1.6,6,345,23,5,M,977,25,32,33,71,2.5,6.5,340,22
2335,3/31/2022,2000,29,82,32,32,0,1.1,296,14,0,M,978,24,29,31,76,0.4,2.1,6,28
2336,3/31/2022,2100,28,83,32,32,1.5,3.6,152,41,0,M,978,24,28,32,75,2.1,4.1,126,31
2337,3/31/2022,2200,27,85,32,32,2.8,4.1,181,14,0,M,978,23,27,29,81,3.6,5.3,179,12
2338,3/31/2022,2300,25,88,32,32,3.4,5.7,178,13,0,M,979,22,20,27,86,4.4,7,178,13
2339,3/31/2022,2400,24,89,32,32,3.8,6.2,170,11,0,M,979,22,19,26,88,4.8,7.3,169,12
2340,Date,Hour(CST),Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo
2341,Date,Hour(CST),AvgAirTemp(°F),AvgRelHum(%),AvgBareSoilTemp(°F),AvgTurfSoilTemp(°F),AvgWindSpd(mph),MaxWindSpd(mph),AvgWindDir(deg),WindDirStD(deg),TotalSolarRad(Lys),TotalRainfall(inch),StnBaroPres(mb),AvgDewPoint(°F),AvgWindChill(°F),9 mAvgAirTemp(°F),9 mAvgRelHum(%),10 mAvgWindSpd(mph),10 mMaxWindSpd(mph),10 mAvgWindDir(deg),10 mWindDirStD(deg)
2342,4/1/2022,100,24,89,32,32,4,6.5,177,13,0,0,980,21,18,25,89,5,7,172,12
2343,4/1/2022,200,23,90,32,32,4.2,7,177,12,0,0,979,20,16,24,90,5.3,7.6,174,11
2344,4/1/2022,300,23,89,32,32,4.8,8.7,179,9,0,0,979,20,16,24,89,6.1,9.6,176,9
2345,4/1/2022,400,24,87,32,32,5.7,8.8,171,11,0,0,979,21,17,25,86,6.9,10.6,167,10
2346,4/1/2022,500,24,87,32,32,5.3,9.2,166,14,0,0,979,20,16,25,86,6.6,10.1,160,13
2347,4/1/2022,600,23,89,32,32,6.1,11.2,169,10,0,0,980,20,15,24,88,7.2,12.1,164,10
2348,4/1/2022,700,25,87,32,32,7.5,12.3,165,9,1,0,980,21,15,25,86,8.8,13.6,159,9
2349,4/1/2022,800,27,83,32,32,8.1,14.1,168,10,16,0,980,23,18,27,82,9.3,14.7,163,9
2350,4/1/2022,900,32,74,32,32,10.4,19,179,10,32,0,980,24,22,31,72,11.7,19,175,10
2351,4/1/2022,1000,34,71,32,32,11.8,17.8,186,9,37,0,980,25,24,33,70,13.6,20.8,182,8
2352,4/1/2022,1100,36,71,32,32,11,15.6,187,9,45,0,980,27,27,35,70,12.7,17.8,183,8
2353,4/1/2022,1200,39,68,32,32,12.4,18.8,186,10,59,0,980,29,30,38,67,14.2,19.8,181,9
2354,4/1/2022,1300,40,67,32,32,12.7,18.9,186,10,48,0,980,30,32,39,66,14.6,20.9,181,9
2355,4/1/2022,1400,41,68,32,32,13.1,21.1,188,9,34,0,980,31,33,40,68,15.1,22.1,184,8
2356,4/1/2022,1500,41,69,32,32,11.7,18.3,182,11,28,0,979,32,34,41,68,13.4,20.7,177,10
2357,4/1/2022,1600,42,70,32,32,11.3,17.4,175,11,29,0,979,33,35,42,69,12.9,19.5,172,11
2358,4/1/2022,1700,43,69,32,32,11.7,18.4,178,11,29,0,979,33,36,42,68,13.4,22,173,11
2359,4/1/2022,1800,43,70,32,32,11.9,21.1,176,11,15,0,979,34,35,43,69,13.9,21.8,172,10
2360,4/1/2022,1900,41,78,32,32,7.1,17.4,202,40,0,0,980,34,35,41,76,8.4,20.5,199,40
2361,4/1/2022,2000,40,81,32,32,5.5,9.7,187,25,0,0,980,35,35,41,79,6.8,11.3,184,23
2362,4/1/2022,2100,39,84,32,32,6.3,12.8,170,14,0,0,980,35,34,40,82,7.6,13.6,166,14
2363,4/1/2022,2200,39,86,32,32,10.7,22.6,204,12,0,0,980,35,31,40,84,12.7,25.9,201,11
2364,4/1/2022,2300,38,86,32,32,10.6,17.5,196,10,0,0,980,34,31,39,84,12.5,19.9,193,10
2365,4/1/2022,2400,37,89,32,32,8.9,16,196,9,0,0,980,34,30,38,88,10.5,17.3,193,9
2366,Date,Hour(CST),Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo
2367,Date,Hour(CST),AvgAirTemp(°F),AvgRelHum(%),AvgBareSoilTemp(°F),AvgTurfSoilTemp(°F),AvgWindSpd(mph),MaxWindSpd(mph),AvgWindDir(deg),WindDirStD(deg),TotalSolarRad(Lys),TotalRainfall(inch),StnBaroPres(mb),AvgDewPoint(°F),AvgWindChill(°F),9 mAvgAirTemp(°F),9 mAvgRelHum(%),10 mAvgWindSpd(mph),10 mMaxWindSpd(mph),10 mAvgWindDir(deg),10 mWindDirStD(deg)
2368,4/2/2022,100,36,91,32,32,5.3,9.6,215,15,0,0,980,33,31,37,90,6.6,11.6,213,14
2369,4/2/2022,200,34,94,32,32,5.3,9.2,226,9,0,0,980,32,28,35,94,7.1,11.1,224,8
2370,4/2/2022,300,33,94,32,32,5.8,9.7,257,10,0,0,980,31,27,34,94,8,11.4,253,8
2371,4/2/2022,400,31,94,32,32,4.5,6.6,267,7,0,0,980,29,25,33,93,7.3,9.5,264,5
2372,4/2/2022,500,30,93,32,32,2.8,7.5,310,35,0,0,981,28,30,32,90,5,8.8,298,28
2373,4/2/2022,600,29,90,32,32,2,7.3,312,13,0,0,982,27,29,31,87,4.4,10,302,11
2374,4/2/2022,700,29,90,32,32,4.5,8.7,297,9,3,0,983,26,23,31,86,7,10.6,292,6
2375,4/2/2022,800,32,83,32,32,8,13.6,309,11,14,0,983,28,24,33,81,10,15.4,302,9
2376,4/2/2022,900,33,82,32,32,8.3,13.6,305,10,15,0,983,28,25,33,80,10.3,15.6,299,8
2377,4/2/2022,1000,34,81,32,32,9.5,13.8,314,9,15,0,983,28,25,33,80,11.4,16.3,306,7
2378,4/2/2022,1100,35,75,32,32,10.3,16.5,321,13,17,0,984,27,26,34,74,12.4,18,312,11
2379,4/2/2022,1200,35,69,32,32,10.5,15.9,315,14,24,0,984,26,27,35,69,12.6,18,308,12
2380,4/2/2022,1300,37,67,32,32,9.8,16.3,315,15,29,0,984,27,29,36,66,11.6,18.4,308,13
2381,4/2/2022,1400,36,67,33,32,10.6,17.2,320,13,19,0,984,26,28,36,67,12.7,19.4,313,12
2382,4/2/2022,1500,38,64,33,32,9.5,15.7,314,15,37,0,984,27,30,37,64,11.2,17.4,307,14
2383,4/2/2022,1600,38,63,34,32,9.4,16.5,322,14,33,0,984,27,31,38,63,11.1,18,314,11
2384,4/2/2022,1700,38,63,35,32,7.6,13.8,350,18,17,0,984,26,31,38,62,8.9,15.2,343,15
2385,4/2/2022,1800,37,65,35,32,6.2,11.7,3,17,11,0,984,26,31,37,65,7.3,14.1,357,16
2386,4/2/2022,1900,35,72,35,32,7,11.4,36,20,3,0,984,27,29,36,72,8.3,12.8,31,20
2387,4/2/2022,2000,34,77,34,32,5.6,10,54,13,0,0,985,27,28,34,76,6.9,11.4,50,12
2388,4/2/2022,2100,33,78,33,32,4.5,8.2,55,10,0,0,985,26,28,33,77,5.5,8.8,52,9
2389,4/2/2022,2200,31,79,33,32,3.4,7,58,11,0,0,986,26,27,32,77,4.6,7.3,54,11
2390,4/2/2022,2300,31,79,33,32,2.8,6.2,58,13,0,0,985,25,31,32,77,4,6.7,52,11
2391,4/2/2022,2400,30,79,33,32,3.2,7.5,74,9,0,0,984,25,27,32,76,4.5,9.1,70,8
2392,Date,Hour(CST),Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo
2393,Date,Hour(CST),AvgAirTemp(°F),AvgRelHum(%),AvgBareSoilTemp(°F),AvgTurfSoilTemp(°F),AvgWindSpd(mph),MaxWindSpd(mph),AvgWindDir(deg),WindDirStD(deg),TotalSolarRad(Lys),TotalRainfall(inch),StnBaroPres(mb),AvgDewPoint(°F),AvgWindChill(°F),9 mAvgAirTemp(°F),9 mAvgRelHum(%),10 mAvgWindSpd(mph),10 mMaxWindSpd(mph),10 mAvgWindDir(deg),10 mWindDirStD(deg)
2394,4/3/2022,100,31,79,32,32,2.7,7.3,86,14,0,0,985,25,31,31,78,3.8,8.6,82,13
2395,4/3/2022,200,30,80,32,32,1.8,5,70,11,0,0,985,25,30,31,77,2.4,6.5,70,10
2396,4/3/2022,300,29,81,32,32,1.8,3.9,72,16,0,0,984,24,29,31,78,2.8,5.7,75,15
2397,4/3/2022,400,28,85,32,32,1.5,3.6,71,5,0,0,985,24,28,30,81,2.5,5.3,77,10
2398,4/3/2022,500,26,89,32,32,1.2,3,56,24,0,0,985,23,26,29,85,2.4,4.7,66,11
2399,4/3/2022,600,27,88,32,32,3.9,8.3,70,8,0,0,984,24,22,29,86,5.5,10.8,68,7
2400,4/3/2022,700,28,86,32,32,4.1,8.5,85,15,4,0,984,25,23,29,86,5.3,10.1,81,14
2401,4/3/2022,800,30,82,32,32,4.3,7.8,88,13,6,0,984,25,24,30,81,5.5,10.1,84,11
2402,4/3/2022,900,31,78,32,32,4.2,8,83,13,12,0,983,25,26,31,77,5.3,9.1,79,12
2403,4/3/2022,1000,34,70,32,32,5.3,10.3,103,25,34,0,983,25,29,34,69,6.3,11.3,99,22
2404,4/3/2022,1100,35,66,32,32,5.8,12.4,100,17,20,0,983,25,29,35,66,7,12.8,96,15
2405,4/3/2022,1200,35,66,32,32,5.3,10.6,119,21,15,0,982,25,30,35,65,6.5,11.9,114,19
2406,4/3/2022,1300,36,65,32,32,4.8,10.1,80,22,12,0,982,25,31,36,65,5.8,11.6,78,21
2407,4/3/2022,1400,37,64,32,32,3.5,8,35,33,26,0,982,26,33,36,64,4,9,31,32
2408,4/3/2022,1500,38,62,33,32,4.4,10.2,27,28,28,0,982,26,34,37,62,5.1,10.8,22,28
2409,4/3/2022,1600,38,63,34,32,5.3,9.5,28,18,25,0,981,26,33,38,63,6.1,11.1,21,16
2410,4/3/2022,1700,38,65,35,32,4.6,10.6,34,22,13,0,982,27,34,38,65,5.4,11.4,29,22
2411,4/3/2022,1800,37,68,36,32,5.1,9.1,34,16,5,0,982,27,32,37,68,6,9.5,29,16
2412,4/3/2022,1900,36,69,36,32,3.8,7.5,22,14,2,0,982,27,32,37,68,4.7,8.5,16,13
2413,4/3/2022,2000,34,76,35,32,2.2,4,340,18,0,0,982,27,34,35,73,3.5,5.2,337,19
2414,4/3/2022,2100,32,81,34,32,1.7,4.2,336,14,0,0,983,26,32,33,78,3.4,6.1,327,8
2415,4/3/2022,2200,30,86,34,32,2,4.9,330,12,0,0,983,26,30,31,84,3.9,6.1,326,9
2416,4/3/2022,2300,28,90,33,32,0.8,2.5,342,19,0,0,983,26,28,30,88,2.8,5.6,327,12
2417,4/3/2022,2400,28,91,33,32,1.1,3.2,21,22,0,0,982,26,28,29,90,2.8,4.9,0,23
2418,Date,Hour(CST),Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo
2419,Date,Hour(CST),AvgAirTemp(°F),AvgRelHum(%),AvgBareSoilTemp(°F),AvgTurfSoilTemp(°F),AvgWindSpd(mph),MaxWindSpd(mph),AvgWindDir(deg),WindDirStD(deg),TotalSolarRad(Lys),TotalRainfall(inch),StnBaroPres(mb),AvgDewPoint(°F),AvgWindChill(°F),9 mAvgAirTemp(°F),9 mAvgRelHum(%),10 mAvgWindSpd(mph),10 mMaxWindSpd(mph),10 mAvgWindDir(deg),10 mWindDirStD(deg)
2420,4/4/2022,100,27,90,33,32,1.2,3,349,20,0,0,982,25,27,29,89,2.6,4.6,360,14
2421,4/4/2022,200,25,95,33,32,0.7,2.9,289,11,0,0,982,23,25,28,91,1.4,4.1,303,15
2422,4/4/2022,300,25,96,33,32,0.8,2.7,266,29,0,0,982,24,25,28,94,2.4,5,272,22
2423,4/4/2022,400,26,95,32,32,0.2,1.9,174,14,0,0,982,25,26,28,91,1,2.2,211,17
2424,4/4/2022,500,28,94,32,32,1.4,2.7,194,10,0,0,982,26,28,29,91,2.2,3.6,197,11
2425,4/4/2022,600,29,92,32,32,1.9,4.1,174,11,0,0,982,26,29,29,90,2.6,5.1,174,10
2426,4/4/2022,700,29,90,32,32,3,6.7,170,20,5,0,981,26,25,30,88,3.8,7.3,164,19
2427,4/4/2022,800,31,85,32,32,5.6,9.8,168,13,9,0,981,27,25,32,84,6.5,10.7,163,13
2428,4/4/2022,900,35,79,32,32,6,11.2,165,14,31,0,980,29,29,34,79,7.1,12.1,160,14
2429,4/4/2022,1000,38,77,32,32,8.6,15.2,186,15,47,0,980,31,31,37,78,9.6,16.7,180,14
2430,4/4/2022,1100,40,78,33,32,9.5,15.1,197,14,54,0,980,34,34,39,80,10.7,15.8,193,13
2431,4/4/2022,1200,43,74,35,32,9.4,16.7,189,16,58,0,979,35,37,42,76,10.7,18.2,185,16
2432,4/4/2022,1300,45,69,38,32,10.3,17.5,185,13,47,0,978,35,39,43,71,11.7,19.2,180,12
2433,4/4/2022,1400,44,68,40,32,10.5,18.3,189,14,37,0,977,34,38,43,70,12,20.5,185,14
2434,4/4/2022,1500,44,67,41,32,10.6,18.5,175,20,42,0,976,34,38,43,68,12.2,21.6,170,19
2435,4/4/2022,1600,45,66,41,32,11.4,20.7,159,17,49,0,974,35,39,44,67,13.4,21.9,154,16
2436,4/4/2022,1700,45,66,42,32,11.6,19.9,154,17,31,0,974,34,39,45,66,13.8,21.1,149,15
2437,4/4/2022,1800,44,67,42,32,12.5,20.8,149,15,18,0,973,34,37,44,66,15.1,23,144,13
2438,4/4/2022,1900,43,75,41,32,10.1,18.5,144,14,2,0,972,35,36,43,74,12.3,22.6,139,12
2439,4/4/2022,2000,42,74,40,32,11.2,20.8,134,12,0,0,971,34,35,42,73,13.5,23.3,130,10
2440,4/4/2022,2100,42,68,39,32,12,21.4,133,12,0,0,971,32,34,42,67,14.6,24.3,129,10
2441,4/4/2022,2200,41,66,38,32,14.4,25.4,132,12,0,0,969,30,33,42,65,17.3,30.6,128,10
2442,4/4/2022,2300,41,59,38,32,13.6,23.8,128,13,0,0,968,28,33,41,58,16.3,27.7,124,11
2443,4/4/2022,2400,41,62,37,32,14.5,25.1,132,12,0,0,967,28,32,41,61,17.6,28.5,127,10
2444,Date,Hour(CST),Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo,Fargo
2445,Date,Hour(CST),AvgAirTemp(°F),AvgRelHum(%),AvgBareSoilTemp(°F),AvgTurfSoilTemp(°F),AvgWindSpd(mph),MaxWindSpd(mph),AvgWindDir(deg),WindDirStD(deg),TotalSolarRad(Lys),TotalRainfall(inch),StnBaroPres(mb),AvgDewPoint(°F),AvgWindChill(°F),9 mAvgAirTemp(°F),9 mAvgRelHum(%),10 mAvgWindSpd(mph),10 mMaxWindSpd(mph),10 mAvgWindDir(deg),10 mWindDirStD(deg)
2446,4/5/2022,100,39,77,36,32,15.3,27.9,135,13,0,0.05,966,33,30,40,76,18.3,31.5,131,11
2447,4/5/2022,200,40,83,36,32,16.8,30.5,133,13,0,0.01,965,35,31,41,82,20.2,34.1,128,11
2448,4/5/2022,300,40,89,36,32,17.9,30.2,132,13,0,0.13,964,37,30,40,89,21.5,35.7,128,10
2449,4/5/2022,400,39,87,36,32,13.7,26.7,123,16,0,0.01,962,36,30,40,87,16.2,30.5,117,15
