"","Date","Hour.CST.","Fargo","Fargo.1","Fargo.2","Fargo.3","Fargo.4","Fargo.5","Fargo.6","Fargo.7","Fargo.8","Fargo.9","Fargo.10","Fargo.11","Fargo.12","Fargo.13","Fargo.14","Fargo.15","Fargo.16","Fargo.17","Fargo.18"
"1131","2019-02-13","1200","1","84","22","19","9.9","16.7","160","11","33","M","978","-3","-16","1","85","10.9","16.9","155","12"
"1132","2019-02-13","1300","3","85","22","19","8.5","14.4","152","11","38","M","976","-1","-13","2","86","9.3","16.2","147","10"
"1133","2019-02-13","1400","5","85","22","19","9.2","17.0","150","13","38","M","974","1","-11","4","86","10.0","18.4","146","12"
"1134","2019-02-13","1500","7","81","22","20","7.4","13.6","146","12","26","M","973","2","-6","7","83","8.2","14.6","141","11"
"1135","2019-02-13","1600","10","79","22","20","8.6","15.3","135","11","15","M","972","4","-4","10","78","9.3","16.9","131","10"
"1136","2019-02-13","1700","13","76","22","20","5.7","11.1","141","14","8","M","972","6","3","13","75","6.2","12.2","136","13"
"1137","2019-02-13","1800","13","76","22","20","4.3","7.7","105","41","2","M","972","7","5","13","76","4.8","8.6","101","40"
"1138","2019-02-13","1900","8","80","22","20","3.2","6.1","67","18","0","M","971","3","1","8","80","3.7","7.0","65","16"
"1139","2019-02-13","2000","8","81","22","20","2.1","5.5","347","20","0","M","971","3","8","8","81","2.3","6.1","345","20"
"1140","2019-02-13","2100","9","83","22","20","2.6","5.8","357","29","0","M","971","4","9","8","83","2.7","5.7","352","28"
"1141","2019-02-13","2200","8","83","22","20","3.8","6.3","343","17","0","M","970","4","0","8","84","4.2","7.0","338","15"
"1142","2019-02-13","2300","7","83","22","20","2.8","6.6","27","27","0","M","970","3","7","7","84","3.2","6.6","23","28"
"1143","2019-02-13","2400","7","84","22","20","2.0","4.2","354","26","0","M","970","3","7","7","84","2.5","4.7","354","28"
"1144","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"1145","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"1146","2019-02-14","100","6","84","22","20","3.4","6.3","337","13","0","M","971","2","-1","6","84","3.8","7.2","332","12"
"1147","2019-02-14","200","8","84","22","20","7.4","13.6","337","9","0","M","971","4","-5","8","84","8.4","15.3","331","8"
"1148","2019-02-14","300","7","83","22","20","8.9","14.4","341","11","0","M","971","3","-7","7","84","10.3","16.0","335","9"
"1149","2019-02-14","400","5","82","22","20","7.6","12.2","342","13","0","M","972","0","-9","5","83","9.0","14.3","336","9"
"1150","2019-02-14","500","4","82","22","20","12.3","21.9","347","16","0","M","973","0","-13","4","83","14.8","26.0","341","11"
"1151","2019-02-14","600","4","80","22","20","14.2","26.4","347","16","0","M","974","-1","-15","4","80","16.9","29.1","340","9"
"1152","2019-02-14","700","4","80","22","20","15.6","23.6","344","14","0","M","974","-1","-16","4","80","18.4","27.2","338","9"
"1153","2019-02-14","800","3","80","22","20","14.8","25.0","341","15","1","M","976","-2","-17","3","81","16.9","29.5","335","10"
"1154","2019-02-14","900","3","81","22","20","15.8","25.1","335","13","4","M","977","-2","-18","2","82","17.9","29.0","329","9"
"1155","2019-02-14","1000","2","81","22","20","15.6","24.3","331","10","10","M","978","-2","-19","2","82","17.5","26.6","325","9"
"1156","2019-02-14","1100","2","79","22","20","15.7","25.6","326","9","26","M","979","-3","-19","2","79","17.4","27.2","320","9"
"1157","2019-02-14","1200","3","77","22","20","16.5","26.5","333","13","42","M","980","-2","-18","3","77","18.7","29.9","326","10"
"1158","2019-02-14","1300","4","76","23","20","17.8","28.6","334","11","42","M","981","-2","-17","4","76","20.0","31.1","329","10"
"1159","2019-02-14","1400","3","75","23","20","17.1","26.9","325","10","45","M","981","-3","-18","3","75","19.5","30.0","317","10"
"1160","2019-02-14","1500","3","74","23","20","17.4","26.0","321","8","41","M","982","-4","-19","2","74","20.0","29.1","314","7"
"1161","2019-02-14","1600","2","73","23","20","16.4","25.5","319","8","30","M","983","-5","-20","1","73","18.8","27.4","312","7"
"1162","2019-02-14","1700","1","73","23","20","14.1","20.8","320","8","17","M","983","-6","-19","1","73","16.1","24.5","312","7"
"1163","2019-02-14","1800","-1","74","23","20","12.6","18.7","315","8","4","M","984","-7","-21","-1","74","14.6","20.9","307","7"
"1164","2019-02-14","1900","-3","74","23","20","11.1","17.5","315","7","0","M","985","-9","-22","-3","74","12.8","18.3","307","7"
"1165","2019-02-14","2000","-4","74","23","20","8.2","13.1","317","7","0","M","985","-11","-21","-4","74","9.7","14.3","310","7"
"1166","2019-02-14","2100","-6","74","23","20","7.4","14.7","314","9","0","M","985","-12","-22","-5","74","9.0","15.1","306","8"
"1167","2019-02-14","2200","-6","74","23","19","7.8","14.6","311","9","0","M","986","-13","-23","-6","74","9.5","17.3","303","8"
"1168","2019-02-14","2300","-7","75","23","19","7.6","12.9","316","8","0","M","986","-13","-24","-6","75","9.4","14.7","307","7"
"1169","2019-02-14","2400","-7","75","23","19","8.5","13.1","317","8","0","M","986","-13","-24","-6","75","10.2","16.2","309","7"
"1170","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"1171","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"1172","2019-02-15","100","-8","76","23","19","6.3","11.1","317","11","0","M","987","-14","-23","-7","76","8.1","12.7","309","10"
"1173","2019-02-15","200","-8","76","23","19","5.9","9.2","312","10","0","M","987","-13","-22","-7","76","7.7","11.6","304","9"
"1174","2019-02-15","300","-10","77","23","18","3.1","6.7","285","22","0","M","987","-16","-20","-9","77","4.9","8.8","284","15"
"1175","2019-02-15","400","-11","78","23","18","4.1","7.0","315","16","0","M","987","-16","-23","-9","78","6.1","8.7","306","13"
"1176","2019-02-15","500","-12","78","23","18","1.2","4.7","318","31","0","M","988","-17","-12","-10","78","2.0","6.2","310","17"
"1177","2019-02-15","600","-14","79","23","18","1.8","4.7","265","21","0","M","988","-18","-14","-11","80","4.0","7.3","268","19"
"1178","2019-02-15","700","-14","78","23","18","3.4","7.8","276","29","0","M","989","-20","-26","-13","78","5.3","9.6","270","23"
"1179","2019-02-15","800","-16","77","23","17","1.7","5.3","318","31","1","M","989","-22","-16","-15","78","2.5","6.8","316","18"
"1180","2019-02-15","900","-14","78","23","17","1.3","6.5","349","9","13","M","989","-19","-14","-14","78","2.3","7.8","336","17"
"1181","2019-02-15","1000","-10","76","23","17","4.5","9.6","336","16","26","M","989","-15","-23","-10","77","5.3","10.0","331","14"
"1182","2019-02-15","1100","-7","75","23","17","5.6","8.8","310","12","38","M","990","-13","-21","-7","76","6.3","9.7","305","11"
"1183","2019-02-15","1200","-5","75","23","17","5.8","10.0","305","10","45","M","990","-11","-19","-5","75","6.3","9.7","299","9"
"1184","2019-02-15","1300","-3","76","23","17","8.1","11.8","301","13","49","M","990","-9","-20","-4","76","9.1","13.3","295","11"
"1185","2019-02-15","1400","-2","75","23","17","9.1","12.8","299","12","47","M","991","-8","-18","-2","75","10.1","13.8","293","10"
"1186","2019-02-15","1500","0","75","23","17","8.1","12.3","309","11","42","M","991","-7","-16","-1","75","9.1","13.1","302","10"
"1187","2019-02-15","1600","0","75","23","17","7.2","10.7","312","9","32","M","991","-6","-14","0","75","8.1","11.6","304","9"
"1188","2019-02-15","1700","0","75","23","17","4.9","9.2","314","9","17","M","991","-6","-11","0","75","5.9","9.3","308","9"
"1189","2019-02-15","1800","-1","76","23","17","3.4","5.8","346","17","3","M","991","-7","-10","0","76","4.4","7.3","338","15"
"1190","2019-02-15","1900","-2","78","23","17","3.7","7.6","17","14","0","M","991","-7","-11","-1","78","4.8","8.7","12","10"
"1191","2019-02-15","2000","-6","81","23","17","2.1","5.6","278","33","0","M","991","-11","-6","-3","81","3.1","7.3","279","42"
"1192","2019-02-15","2100","-9","82","23","17","2.0","5.6","280","8","0","M","991","-13","-9","-6","84","4.9","7.8","267","4"
"1193","2019-02-15","2200","-8","83","23","17","1.0","3.1","18","15","0","M","991","-13","-8","-7","84","1.6","3.9","354","26"
"1194","2019-02-15","2300","-6","83","23","17","2.6","5.6","27","10","0","M","990","-10","-6","-5","84","4.1","7.1","25","6"
"1195","2019-02-15","2400","-7","82","23","17","2.4","7.0","1","31","0","M","990","-11","-7","-6","83","3.1","7.8","3","27"
"1196","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"1197","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"1198","2019-02-16","100","-10","81","23","16","0.5","2.4","5","28","0","M","990","-14","-10","-9","82","1.5","3.1","358","30"
"1199","2019-02-16","200","-6","83","23","16","3.8","7.6","55","14","0","M","989","-10","-17","-6","84","4.6","9.8","51","12"
"1200","2019-02-16","300","-6","83","23","16","1.9","5.7","77","21","0","M","989","-10","-6","-6","83","2.2","7.1","74","21"
"1201","2019-02-16","400","-8","81","23","16","1.5","3.5","295","25","0","M","989","-12","-8","-7","82","1.3","3.4","286","18"
"1202","2019-02-16","500","-9","81","23","16","1.3","3.0","331","29","0","M","988","-14","-9","-9","82","1.3","4.2","305","20"
"1203","2019-02-16","600","-8","81","23","16","1.0","4.9","38","32","0","M","989","-13","-8","-8","82","0.9","5.3","46","13"
"1204","2019-02-16","700","-6","82","23","16","1.7","4.4","338","21","0","M","988","-10","-6","-6","82","1.4","4.6","339","17"
"1205","2019-02-16","800","-4","82","23","16","2.3","5.0","65","12","0","M","988","-8","-4","-4","83","2.3","5.2","71","15"
"1206","2019-02-16","900","-3","82","23","16","3.1","5.8","67","18","5","M","987","-8","-12","-4","83","3.2","6.0","68","17"
"1207","2019-02-16","1000","-2","82","23","16","3.7","6.2","65","13","13","M","987","-6","-12","-2","83","3.9","6.6","64","12"
"1208","2019-02-16","1100","1","81","23","16","2.1","5.6","48","36","22","M","988","-4","1","0","83","2.1","5.7","51","33"
"1209","2019-02-16","1200","3","77","23","16","2.6","4.7","339","16","29","M","987","-3","3","3","79","2.4","4.7","332","14"
"1210","2019-02-16","1300","5","73","23","16","3.2","9.8","13","65","32","M","986","-1","-2","6","72","3.2","9.8","21","68"
"1211","2019-02-16","1400","9","67","23","16","5.4","9.6","127","41","29","M","985","1","-1","9","67","5.8","9.6","120","40"
"1212","2019-02-16","1500","9","72","23","17","5.1","8.5","77","14","27","M","985","2","-1","9","71","5.9","9.3","73","13"
"1213","2019-02-16","1600","11","70","23","17","5.3","9.0","71","12","18","M","985","3","1","11","70","6.2","9.5","67","11"
"1214","2019-02-16","1700","14","69","23","17","4.2","7.7","34","19","13","M","985","5","5","13","69","4.7","8.2","30","19"
"1215","2019-02-16","1800","14","71","23","17","2.7","5.6","25","20","2","M","985","6","14","14","70","3.3","6.7","23","19"
"1216","2019-02-16","1900","14","73","23","17","4.1","6.8","30","11","0","M","985","6","6","14","72","4.8","8.2","26","11"
"1217","2019-02-16","2000","13","77","23","17","3.4","5.7","21","13","0","M","985","7","6","13","77","4.1","7.1","19","13"
"1218","2019-02-16","2100","12","81","23","17","3.8","7.0","9","17","0","M","985","7","4","12","81","4.6","7.7","9","15"
"1219","2019-02-16","2200","11","79","23","18","4.2","7.7","33","9","0","M","985","6","3","12","79","4.9","8.3","29","9"
"1220","2019-02-16","2300","10","81","23","18","2.4","4.4","340","27","0","M","986","5","10","11","80","2.7","5.1","346","24"
"1221","2019-02-16","2400","9","83","23","18","2.6","5.7","347","13","0","M","986","5","9","9","83","3.2","6.6","341","9"
"1222","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"1223","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"1224","2019-02-17","100","8","83","23","18","3.8","6.6","351","11","0","M","986","4","0","8","84","4.4","7.0","344","8"
"1225","2019-02-17","200","6","83","23","18","4.7","7.7","346","10","0","M","986","2","-4","6","83","5.3","8.5","340","9"
"1226","2019-02-17","300","6","82","23","18","3.9","6.8","353","13","0","M","986","1","-3","6","82","4.8","7.5","350","12"
"1227","2019-02-17","400","6","81","23","18","3.1","6.5","351","10","0","M","986","1","-2","6","81","2.9","6.3","355","11"
"1228","2019-02-17","500","2","82","23","18","4.0","7.3","349","12","0","M","986","-2","-7","2","83","4.1","7.7","345","11"
"1229","2019-02-17","600","0","82","23","18","3.6","6.5","342","10","0","M","986","-4","-10","0","83","4.4","8.0","339","9"
"1230","2019-02-17","700","-1","82","23","17","3.3","5.5","340","10","0","M","987","-5","-10","-1","83","4.3","6.7","336","8"
"1231","2019-02-17","800","-2","82","23","17","3.2","6.3","336","10","1","M","987","-6","-11","-2","83","4.5","7.6","331","8"
"1232","2019-02-17","900","-1","82","23","17","5.4","8.8","347","10","8","M","988","-5","-14","-1","82","6.5","10.1","340","9"
"1233","2019-02-17","1000","2","80","23","17","6.0","9.7","347","11","23","M","988","-3","-11","2","81","7.1","10.2","341","8"
"1234","2019-02-17","1100","6","78","23","17","6.5","10.3","353","15","33","M","988","0","-7","6","78","7.5","11.2","348","12"
"1235","2019-02-17","1200","8","78","23","17","8.1","12.7","351","15","36","M","988","3","-5","8","78","9.5","14.1","345","10"
"1236","2019-02-17","1300","10","77","23","17","8.0","12.3","353","17","41","M","988","5","-3","10","77","9.3","14.7","347","13"
"1237","2019-02-17","1400","12","77","23","17","8.4","14.1","347","15","42","M","989","6","-1","12","77","9.5","15.2","341","12"
"1238","2019-02-17","1500","12","78","23","18","8.5","14.9","348","16","38","M","989","7","-1","12","78","9.9","15.8","342","12"
"1239","2019-02-17","1600","13","77","23","18","9.1","14.8","351","15","34","M","989","7","-1","12","77","10.9","16.8","345","14"
"1240","2019-02-17","1700","11","79","23","18","9.2","14.7","346","12","16","M","990","5","-3","11","79","11.1","17.8","340","8"
"1241","2019-02-17","1800","9","79","23","18","8.7","15.3","350","16","3","M","991","3","-6","9","79","10.7","16.4","344","12"
"1242","2019-02-17","1900","7","80","23","18","8.0","12.8","351","18","0","M","992","1","-7","7","80","10.0","15.3","345","13"
"1243","2019-02-17","2000","5","79","23","18","9.5","15.7","351","15","0","M","993","0","-11","5","79","10.9","18.2","343","13"
"1244","2019-02-17","2100","2","80","23","18","10.4","15.9","351","19","0","M","993","-3","-15","2","81","12.9","17.9","344","13"
"1245","2019-02-17","2200","0","81","23","18","10.5","15.6","348","16","0","M","994","-4","-18","0","82","12.3","17.3","342","11"
"1246","2019-02-17","2300","-1","81","23","18","9.6","15.1","350","16","0","M","995","-5","-18","-1","82","12.0","17.0","344","12"
"1247","2019-02-17","2400","-2","81","23","17","9.1","14.2","350","17","0","M","995","-6","-19","-2","82","11.0","16.2","343","12"
"1248","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"1249","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"1250","2019-02-18","100","-2","80","23","17","8.1","13.4","353","17","0","M","996","-7","-18","-2","81","9.9","15.8","345","12"
"1251","2019-02-18","200","-4","80","23","17","5.2","9.7","349","12","0","M","996","-8","-16","-3","81","6.3","11.1","343","11"
"1252","2019-02-18","300","-5","80","23","17","3.0","6.6","345","12","0","M","997","-10","-14","-5","81","4.2","8.1","340","10"
"1253","2019-02-18","400","-6","81","23","17","5.4","10.2","347","10","0","M","997","-11","-20","-6","81","7.0","11.6","339","9"
"1254","2019-02-18","500","-7","80","23","17","6.2","10.6","349","13","0","M","998","-12","-22","-7","81","7.7","12.9","342","10"
"1255","2019-02-18","600","-8","80","23","16","5.3","10.2","350","12","0","M","998","-13","-22","-8","81","6.9","11.6","343","11"
"1256","2019-02-18","700","-9","80","23","16","2.9","6.3","339","15","0","M","999","-14","-9","-9","81","4.0","8.6","333","13"
"1257","2019-02-18","800","-9","80","23","16","3.5","6.3","348","14","1","M","1000","-14","-20","-9","81","4.7","7.6","342","10"
"1258","2019-02-18","900","-9","80","23","16","4.7","8.2","347","11","13","M","1000","-14","-22","-9","81","5.8","9.8","341","8"
"1259","2019-02-18","1000","-7","78","23","16","5.1","8.3","344","12","26","M","1000","-12","-20","-7","79","5.8","9.0","339","10"
"1260","2019-02-18","1100","-5","77","23","15","5.1","8.8","336","13","37","M","1001","-11","-18","-5","77","5.4","8.8","331","11"
"1261","2019-02-18","1200","-3","76","23","15","5.8","9.1","329","13","45","M","1001","-9","-17","-4","76","6.0","9.2","325","11"
"1262","2019-02-18","1300","-2","75","23","16","6.0","9.1","318","9","48","M","1001","-8","-16","-3","76","6.4","9.7","311","9"
"1263","2019-02-18","1400","-1","75","23","16","6.1","9.2","331","12","50","M","1001","-7","-14","-1","75","6.5","10.0","326","11"
"1264","2019-02-18","1500","0","75","23","16","5.3","8.1","331","15","42","M","1001","-6","-12","0","76","5.7","10.0","326","13"
"1265","2019-02-18","1600","1","75","23","16","5.1","8.1","330","16","31","M","1001","-5","-11","1","75","5.5","8.8","325","15"
"1266","2019-02-18","1700","0","76","23","16","5.1","7.2","314","8","14","M","1001","-6","-11","0","76","5.8","7.6","307","7"
"1267","2019-02-18","1800","-1","77","23","16","3.2","6.2","316","11","3","M","1001","-7","-10","-1","77","4.2","6.8","310","8"
"1268","2019-02-18","1900","-3","79","23","16","1.6","3.7","323","18","0","M","1001","-8","-3","-2","79","2.6","4.4","317","15"
"1269","2019-02-18","2000","-4","82","23","16","0.1","1.2","324","10","0","M","1001","-8","-4","-2","80","0.6","2.6","339","6"
"1270","2019-02-18","2100","-4","82","23","16","0.1","1.4","309","9","0","M","1001","-8","-4","-2","81","0.2","1.5","337","4"
"1271","2019-02-18","2200","-6","85","23","16","0.1","1.1","241","5","0","M","1001","-9","-6","-3","83","0.0","0.0","0","0"
"1272","2019-02-18","2300","-7","84","23","16","0.0","0.0","0","0","0","M","1001","-11","-7","-3","84","0.0","1.1","250","0"
"1273","2019-02-18","2400","-8","83","23","15","0.1","2.0","191","2","0","M","1001","-12","-8","-3","85","0.4","3.2","191","1"
"1274","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"1275","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"1276","2019-02-19","100","-8","83","23","15","1.0","2.9","189","8","0","M","1001","-12","-8","-4","85","1.9","4.0","188","5"
"1277","2019-02-19","200","-7","83","23","15","1.8","3.5","176","7","0","M","1000","-10","-7","-5","84","2.5","5.0","179","7"
"1278","2019-02-19","300","-7","83","23","15","3.1","5.5","184","8","0","M","1000","-11","-16","-5","84","4.0","6.6","182","6"
"1279","2019-02-19","400","-8","82","23","14","2.5","4.0","177","12","0","M","1000","-12","-8","-6","84","3.0","5.3","177","8"
"1280","2019-02-19","500","-8","82","23","14","3.2","5.5","168","5","0","M","1000","-13","-18","-6","84","3.9","6.7","168","5"
"1281","2019-02-19","600","-9","82","23","14","5.0","8.8","162","6","0","M","1000","-13","-22","-7","83","5.8","10.0","159","6"
"1282","2019-02-19","700","-10","81","23","14","5.0","9.8","165","6","0","M","1000","-14","-23","-9","82","5.7","10.2","162","7"
"1283","2019-02-19","800","-10","81","23","14","5.2","8.5","167","8","1","M","1000","-15","-24","-9","82","5.9","10.2","164","8"
"1284","2019-02-19","900","-7","82","23","14","6.8","12.1","173","8","13","M","999","-11","-22","-6","82","7.5","12.8","169","8"
"1285","2019-02-19","1000","-3","83","23","13","8.2","13.7","183","9","25","M","999","-7","-20","-3","83","8.8","13.9","179","8"
"1286","2019-02-19","1100","0","83","23","13","10.3","15.3","190","8","37","M","999","-4","-18","0","84","11.2","16.7","186","8"
"1287","2019-02-19","1200","4","80","23","14","8.4","12.2","182","10","47","M","998","-1","-11","3","81","8.9","12.1","178","9"
"1288","2019-02-19","1300","4","77","23","14","10.4","16.4","186","11","47","M","997","-2","-12","4","77","11.3","18.0","183","10"
"1289","2019-02-19","1400","5","74","23","14","10.2","16.7","191","12","46","M","996","-1","-11","5","74","11.3","18.7","187","11"
"1290","2019-02-19","1500","6","74","23","14","9.2","15.9","184","12","41","M","995","-1","-10","5","74","10.0","17.7","180","12"
"1291","2019-02-19","1600","7","73","23","15","7.9","13.8","176","14","32","M","994","0","-7","7","73","8.7","14.1","172","13"
"1292","2019-02-19","1700","7","75","23","15","7.0","11.1","153","12","17","M","993","0","-6","7","75","7.7","12.7","148","12"
"1293","2019-02-19","1800","7","79","23","15","6.9","13.6","158","10","4","M","992","2","-6","7","79","7.7","13.4","154","9"
"1294","2019-02-19","1900","7","82","23","15","7.0","12.4","162","9","0","M","992","2","-6","7","82","7.9","14.4","158","9"
"1295","2019-02-19","2000","7","83","23","15","9.7","14.9","165","9","0","M","992","3","-8","7","83","10.4","16.3","161","9"
"1296","2019-02-19","2100","7","83","23","15","9.8","16.3","164","9","0","M","992","3","-8","7","83","10.9","17.2","160","9"
"1297","2019-02-19","2200","9","85","23","15","10.1","15.9","161","10","0","M","991","5","-6","9","85","9.0","16.3","153","14"
"1298","2019-02-19","2300","10","85","23","15","8.9","16.4","162","10","0","M","989","6","-4","10","85","8.2","15.9","158","15"
"1299","2019-02-19","2400","10","85","23","15","6.7","12.9","155","11","0","M","988","6","-3","10","86","7.5","14.1","150","10"
"1300","Date","Hour(CST)","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo","Fargo"
"1301","Date","Hour(CST)","AvgAirTemp(°F)","AvgRelHum(%)","AvgBareSoilTemp(°F)","AvgTurfSoilTemp(°F)","AvgWindSpd(mph)","MaxWindSpd(mph)","AvgWindDir(deg)","WindDirStD(deg)","TotalSolarRad(Lys)","TotalRainfall(inch)","StnBaroPres(mb)","AvgDewPoint(°F)","AvgWindChill(°F)","9 mAvgAirTemp(°F)","9 mAvgRelHum(%)","10 mAvgWindSpd(mph)","10 mMaxWindSpd(mph)","10 mAvgWindDir(deg)","10 mWindDirStD(deg)"
"1302","2019-02-20","100","10","86","23","16","5.3","10.0","154","10","0","M","987","7","0","10","86","5.9","10.9","150","10"
"1303","2019-02-20","200","11","85","23","16","6.1","10.9","146","10","0","M","986","7","0","11","85","6.6","12.1","142","10"
"1304","2019-02-20","300","12","84","23","16","4.1","10.0","125","17","0","M","985","8","4","12","84","4.5","10.1","121","16"
"1305","2019-02-20","400","12","83","23","16","3.6","8.0","107","16","0","M","984","8","5","12","83","4.1","8.3","102","15"
"1306","2019-02-20","500","13","85","23","16","3.9","7.2","103","16","0","M","983","9","5","12","85","4.4","8.6","99","13"
"1307","2019-02-20","600","13","87","23","16","5.5","11.3","104","14","0","M","981","10","3","13","87","6.2","12.4","99","13"
"1308","2019-02-20","700","13","87","23","16","5.8","11.1","94","14","0","M","980","10","3","13","87","6.9","13.4","88","13"
"1309","2019-02-20","800","13","88","23","16","6.2","12.6","89","14","1","M","979","10","3","13","88","7.3","13.9","86","12"
"1310","2019-02-20","900","14","89","23","16","6.6","10.8","79","14","5","M","978","11","3","14","89","7.8","12.9","76","12"
"1311","2019-02-20","1000","16","89","23","17","7.5","15.3","76","11","10","M","976","13","4","16","90","8.8","16.7","72","11"
"1312","2019-02-20","1100","16","89","23","17","10.0","18.0","72","11","17","M","974","14","3","16","90","11.7","20.0","68","9"
"1313","2019-02-20","1200","18","89","23","17","10.9","19.8","68","11","21","M","973","15","4","17","90","12.9","21.0","64","10"
"1314","2019-02-20","1300","19","90","23","17","10.2","17.7","65","10","22","M","972","16","6","19","91","12.0","20.0","61","8"
"1315","2019-02-20","1400","19","91","23","17","7.3","12.2","49","11","25","M","971","17","9","19","91","8.4","13.8","44","10"
"1316","2019-02-20","1500","21","91","23","17","6.7","10.9","62","11","24","M","970","19","11","21","92","7.7","12.1","58","9"
"1317","2019-02-20","1600","22","92","23","18","6.0","9.8","68","11","16","M","970","20","13","22","92","7.2","12.1","64","10"
"1318","2019-02-20","1700","22","92","23","18","4.5","7.7","56","12","10","M","971","20","15","22","93","5.3","8.7","51","12"
"1319","2019-02-20","1800","21","93","23","18","6.3","10.0","56","11","2","M","971","20","12","21","93","7.3","11.4","52","11"
"1320","2019-02-20","1900","21","93","23","18","5.8","10.6","67","10","0","M","972","19","12","21","93","6.6","10.6","63","10"
